,Date,BTC_Close,BTC_Volume,S&P500_Close,50MA,100MA,RSI,macd,macdsignal,macdhist,20WMA,21WEMA,8WEMA,ETH_Close,Gold_Close,BTC_Tdy
19,2022-12-10,17133.152344,20328426366.0,3934.38,18047.772148460004,18847.077011749992,49.770025611177914,-157.5304641103321,-309.4668582916982,151.9363941813661,19880.78733261429,19621.74166829548,17849.79046311172,1264.28479,1810.7,17128.724609
20,2022-12-11,17128.724609,12706781969.0,3934.38,18006.897265640004,18817.092851589994,49.70814976598403,-133.1312903419348,-274.19974470174554,141.06845435981074,19842.66766185001,19588.05224857527,17824.489906827097,1266.384155,1810.7,17104.193359
21,2022-12-12,17104.193359,14122486832.0,3934.38,17964.817343760005,18788.43707033999,49.34213888819591,-114.45487168758336,-242.2507700989131,127.79589841132974,19803.346442535723,19554.486587905332,17799.216343745444,1263.86853,1810.7,17206.4375
22,2022-12-13,17206.4375,19617581341.0,3990.56,17917.605937500004,18762.18056642999,50.96281185967032,-90.36179315568006,-211.8729747102665,121.51118155458644,19773.665987735723,19522.75619482553,17778.417086070163,1274.619019,1792.3,17781.318359
23,2022-12-14,17781.318359,26634741631.0,4019.65,17886.320859360007,18740.12662110999,58.92066693962449,-24.596243808398867,-174.41762852989297,149.8213847214941,19748.962876685724,19499.22325109816,17778.518885120335,1320.549194,1825.5,17815.650391
24,2022-12-15,17815.650391,25534481470.0,3995.32,17840.716718740005,18720.15941407999,59.344984437712476,29.948508162360667,-133.54440119144223,163.4929093538029,19712.427887850008,19476.47226650224,17779.82174497576,1309.328735,1818.7,17364.865234
25,2022-12-16,17364.865234,20964448341.0,3895.75,17772.605195300002,18705.43138672999,51.78187914387774,36.3816374025555,-99.55919347264268,135.94083087519817,19666.149162957154,19447.93703633329,17765.261867397665,1266.353882,1787.8,16647.484375
26,2022-12-17,16647.484375,24031608960.0,3852.36,17699.838164040004,18679.002988289987,42.49940344520248,-16.219730291337328,-82.8913008363816,66.67157054504428,19615.026674114295,19410.093081450406,17726.041604506518,1168.259399,1800.2,16795.091797
27,2022-12-18,16795.091797,14463581825.0,3852.36,17623.832968720006,18653.655566419988,44.69617198978645,-45.47183678323199,-75.40740802575168,29.935571242519686,19566.01870815715,19374.75522625513,17693.376698979973,1188.149536,1800.2,16757.976563
28,2022-12-19,16757.976563,10924354698.0,3852.36,17542.622968720003,18607.423808609987,44.2385138710395,-70.83271567251722,-74.49246955510479,3.659753882587566,19519.02642300715,19339.393352427356,17660.555641577168,1184.71521,1800.2,16439.679688
29,2022-12-20,16439.679688,17221074814.0,3817.66,17458.704492160006,18555.01521485999,40.41648279820053,-115.28634339862037,-82.6512443238079,-32.63509907481247,19469.922712071435,19300.208032637798,17617.717888820076,1167.609863,1797.7,16906.304688
30,2022-12-21,16906.304688,22722096615.0,3821.62,17386.915117160006,18506.385703149987,47.56817725612908,-111.57723300284852,-88.43644205961603,-23.14079094323249,19426.552622785723,19267.85798743999,17592.756022124635,1217.703613,1825.4,16817.535156
31,2022-12-22,16817.535156,14882945045.0,3878.44,17313.560351520005,18450.856562519984,46.42653586428495,-114.48102959871903,-93.64535956743663,-20.835670031282405,19383.48853237858,19234.745516744857,17565.55528997991,1213.599976,1825.4,16830.341797
32,2022-12-23,16830.341797,16441573050.0,3822.39,17246.977109340005,18416.192910179987,46.62555852508304,-114.4298444063279,-97.80225653521488,-16.627587871113022,19342.055566421433,19202.253574586142,17539.75832531395,1218.182129,1795.3,16796.953125
33,2022-12-24,16796.953125,15329265213.0,3844.82,17178.716406220003,18381.751542989987,46.14425501234277,-115.74918204298592,-101.3916416367691,-14.357540406216827,19295.681556935717,19169.7495144566,17513.694984952057,1220.159424,1804.2,16847.755859
34,2022-12-25,16847.755859,9744636213.0,3844.82,17092.726914020008,18353.21699219999,47.04006327544518,-111.41113238460821,-103.39553978633691,-8.015592598271297,19252.013532378576,19138.371221815294,17490.32869983093,1221.14856,1804.2,16841.986328
35,2022-12-26,16841.986328,11656379938.0,3844.82,17003.912812460003,18323.911015639987,46.94456260227608,-107.2029804826343,-104.1570279255964,-3.045952557037907,19206.77135882858,19107.338993520494,17467.579844678967,1218.962036,1804.2,16919.804688
36,2022-12-27,16919.804688,11886957804.0,3844.82,16923.779179660007,18291.833300799986,48.46431499131415,-96.47657656533192,-102.6209376535435,6.144361088211582,19157.559347114293,19077.77771912157,17448.359663742864,1226.974365,1804.2,16717.173828
37,2022-12-28,16717.173828,15748580239.0,3829.25,16846.0663281,18264.809980489987,44.86086287557979,-103.13753581456331,-102.72425728574747,-0.4132785288158374,19111.508314750008,19045.877666538843,17422.704020383466,1212.791626,1823.1,16552.572266
38,2022-12-29,16552.572266,17005713920.0,3783.22,16806.292343740002,18234.894414089988,42.12112101384634,-120.31148848202793,-106.24170352500356,-14.069784957024368,19058.686383950004,19012.184350315347,17392.17308163317,1189.986084,1815.8,16642.341797
39,2022-12-30,16642.341797,14472237479.0,3849.28,16821.523574220002,18212.40994142999,44.125301828057935,-125.2346912216999,-110.04030106434283,-15.194390157357077,19006.43504466429,18980.15945094622,17365.86321199692,1201.595337,1826.0,16602.585938
40,2022-12-31,16602.585938,15929162910.0,3839.5,16801.839863300003,18192.96179689999,43.408419894674886,-130.8361329325926,-114.19946743799278,-16.63666549459981,18950.719098800004,18948.03007914965,17339.081553260185,1199.232788,1826.2,16547.496094
41,2023-01-01,16547.496094,11239186456.0,3839.5,16792.103925800002,18164.30125002999,42.38091162691772,-138.1283482339204,-118.98524359717831,-19.143104636742095,18894.457868335718,18915.59043070168,17311.30662486509,1196.77124,1826.2,16625.080078
42,2023-01-02,16625.080078,9244361700.0,3839.5,16788.62181642,18137.57566408999,44.37775978481736,-136.07847433913048,-122.40388974556875,-13.674584593561733,18839.49891186429,18884.6375880976,17287.228500413683,1200.964844,1826.2,16688.470703
43,2023-01-03,16688.470703,12097775227.0,3839.5,16795.3239258,18115.090253929986,46.02371968946627,-127.86489394475939,-123.49609058540688,-4.368803359352512,18786.29532648572,18854.959657217903,17266.219454890397,1214.656616,1826.2,16679.857422
44,2023-01-04,16679.857422,13903079207.0,3824.14,16796.55708986,18093.86785158999,45.82529108720852,-120.65970216062487,-122.92881290045048,2.2691107398256065,18734.842229385722,18825.56638376901,17245.64534847319,1214.778809,1846.1,16863.238281
45,2023-01-05,16863.238281,18421743322.0,3852.97,16796.12958986,18070.273515649988,50.69888530356808,-99.01089702877289,-118.14522972611496,19.134332697342074,18688.60823105715,18799.048436434296,17232.227556632024,1256.526611,1859.0,16836.736328
46,2023-01-06,16836.736328,13692758566.0,3808.1,16799.475527360002,18047.535410179986,49.99884775419118,-83.03536906474619,-111.1232575938412,28.08788852909501,18643.065359964294,18772.530705239238,17218.350671416865,1250.438599,1840.6,16951.96875
47,2023-01-07,16951.96875,14413662913.0,3895.08,16804.764550800002,18022.787890649986,53.035362494669414,-60.38032780444337,-100.97467163596164,40.59434383151827,18615.025474364294,18747.928516654923,17209.00393733206,1269.379028,1869.7,16955.078125
48,2023-01-08,16955.078125,7714767174.0,3895.08,16809.910566420003,17996.608164089987,53.11809643600688,-41.694515389055596,-89.11864038658044,47.42412499752484,18584.94702849287,18723.700808659585,17200.094259706377,1264.270386,1869.7,17091.144531
49,2023-01-09,17091.144531,9768827914.0,3895.08,16817.502519540005,17973.20171876999,56.711819186710855,-15.725182500769733,-74.4399488094183,58.714766308648564,18553.211481614293,18701.63923733986,17196.271462207907,1287.359497,1869.7,17196.554688
50,2023-01-10,17196.554688,18624736866.0,3892.09,16835.596972680003,17952.04630861999,59.313792124973574,13.209152742198057,-56.91012849909502,70.11928124129308,18523.194670792866,18681.300256943374,17196.281399954998,1321.53894,1877.8,17446.292969
51,2023-01-11,17446.292969,15808338949.0,3919.25,16868.77714846,17936.06816408999,64.72385055322934,55.65011413492539,-34.398079972290944,90.04819410721633,18494.03899277858,18664.610969268462,17205.053735710964,1336.58606,1876.5,17934.896484
52,2023-01-12,17934.896484,18372283782.0,3969.61,16903.67968752,17919.18132814999,72.44401892188091,127.24430885418406,-2.0696022069959454,129.31391106118,18469.323828157154,18654.74996271078,17230.66225319479,1387.932739,1878.9,18869.587891
53,2023-01-13,18869.587891,34971338710.0,3983.17,16948.85730472,17904.508769559987,81.00714308257734,256.44882654187313,49.63408354277788,206.81474299909524,18449.814425257155,18657.65317795793,17288.168415924796,1417.938477,1898.8,19909.574219
54,2023-01-14,19909.574219,29225029694.0,3999.09,17014.95949222,17901.99734377999,86.16041875976083,437.71681583517056,127.25063000125641,310.46618583391415,18447.311244457156,18674.571029863906,17380.14756690989,1451.614868,1921.7,20976.298828
55,2023-01-15,20976.298828,38967784639.0,3999.09,17104.04863284,17912.20589846999,89.35179976773817,659.842510548322,233.76900611066952,426.0735044376525,18453.98667693573,18705.675459568447,17506.328312913054,1550.706909,1921.7,20880.798828
56,2023-01-16,20880.798828,19298407543.0,3999.09,17192.3789844,17925.54539065999,87.4084767291416,818.7348068557949,350.7621662596946,467.9726405961003,18463.015136757156,18735.069018601305,17624.73078712663,1552.479492,1921.7,21169.632813
57,2023-01-17,21169.632813,26792494050.0,3999.09,17286.8791016,17943.07603519999,88.24143925921392,956.933649696628,471.9964629470813,484.9371867495467,18469.241127271445,18767.968529336424,17749.11331435026,1576.833496,1921.7,21161.519531
58,2023-01-18,21161.519531,24999983362.0,3990.97,17385.7630469,17960.22697269999,88.06520736155463,1053.6566562107073,588.3285015998065,465.3281546109008,18478.98906253573,18800.31381314269,17868.846865811654,1567.846069,1909.9,20688.78125
59,2023-01-19,20688.78125,30005625418.0,3928.86,17470.63902346,17975.699941449988,78.25791561789495,1079.7179903945507,686.6063993587553,393.1115910357954,18483.55347380716,18825.83364337049,17967.791931923526,1515.506958,1907.0,21086.792969
60,2023-01-20,21086.792969,21152848261.0,3898.85,17549.00355472,17996.05369144999,80.25193365126408,1119.5821586879392,773.2015512245921,346.38060746334713,18490.40813340716,18856.38714777089,18077.2305648034,1552.556519,1923.9,22676.552734
61,2023-01-21,22676.552734,28799154319.0,3972.61,17663.191953139998,18031.24476565999,85.83861554259535,1264.8744409270548,871.5361291650846,393.3383117619702,18509.742285192875,18908.011007044257,18238.61029003837,1659.75415,1928.2,22777.625
62,2023-01-22,22777.625,32442278429.0,3972.61,17776.971250019997,18065.19197268999,86.10770005472448,1372.3556469101022,971.7000327140881,400.6556141960141,18530.781835971447,18960.303088030145,18397.87396407211,1627.118164,1928.2,22720.416016
63,2023-01-23,22720.416016,24746386230.0,3972.61,17893.21484378,18100.53957034999,85.12178246858217,1436.3615087496946,1064.6323279212095,371.72918082848514,18550.308286864303,19011.115424894604,18549.54210624502,1628.38208,1928.2,22934.431641
64,2023-01-24,22934.431641,26518700512.0,4019.81,18009.293750039997,18139.20753909999,85.77782294469299,1487.2122308889775,1149.1483085147631,338.06392237421437,18572.608719342872,19064.13321159873,18703.397879394317,1628.251099,1928.6,22636.46875
65,2023-01-25,22636.46875,26405069715.0,4016.95,18122.5266016,18172.89128909999,80.4585380755086,1486.3351332158927,1216.585673454989,269.7494597609036,18599.74301063573,19112.40801617172,18841.400366082235,1556.604248,1935.4,23117.859375
66,2023-01-26,23117.859375,30685366709.0,4016.22,18243.093710979996,18208.56230471999,82.36161830802773,1507.1111876519026,1274.6907762943717,232.42041135753084,18627.082547464302,19166.53573723697,18991.451559377594,1611.71106,1942.6,23032.777344
67,2023-01-27,23032.777344,26357839322.0,4060.43,18366.786718799995,18245.545917999993,80.8627161798233,1499.4264963450478,1319.637920304507,179.78857604054087,18653.532142892873,19218.78224543647,19133.252464101188,1603.105957,1930.0,23078.728516
68,2023-01-28,23078.728516,25383335641.0,4070.56,18483.691796939995,18284.937851599992,81.06316304672045,1479.9838659212182,1351.7071094278492,128.27675649336902,18665.657686978586,19270.943681525165,19271.690220308163,1598.156494,1929.4,23031.089844
69,2023-01-29,23031.089844,14712928379.0,4070.56,18601.650546939996,18324.711347699995,80.1261599179351,1444.084886872104,1370.1826649167,73.902221955404,18675.304478271442,19321.756467504554,19403.598979034192,1572.435059,1929.4,23774.566406
70,2023-01-30,23774.566406,27423687259.0,4070.56,18734.567382879995,18370.732324259992,83.35903124576122,1458.8107699205502,1387.90828591747,70.90248400308019,18689.628125035728,19381.92957478152,19556.966257173342,1646.15564,1929.4,22840.138672
71,2023-01-31,22840.138672,27205595568.0,4017.77,18849.286289139996,18407.051816449995,68.3172256531684,1379.1822747827755,1386.163083690531,-6.980808907755545,18692.98304970001,19428.662130149336,19672.165289272525,1567.326538,1922.9,23139.283203
72,2023-02-01,23139.283203,22837828665.0,4076.6,18967.943203199993,18442.774570349997,70.1728059124491,1324.9414816374228,1373.9187632799094,-48.97728164248656,18713.287165214297,19478.805658160833,19793.818549403313,1586.5354,1945.3,23723.769531
73,2023-02-02,23723.769531,26683255504.0,4119.21,19086.792226639995,18486.556542999995,73.44528014951217,1313.9717754906378,1361.929365722055,-47.95759023141727,18738.163448692867,19536.17003482082,19931.71156630144,1641.792725,1942.8,23471.871094
74,2023-02-03,23471.871094,32066936882.0,4179.76,19199.916640699994,18520.316679719996,69.8865641959057,1270.3087768344303,1343.6052479445302,-73.2964711100999,18765.096735521438,19589.35518426919,20055.927690080338,1643.241577,1930.8,23449.322266
75,2023-02-04,23449.322266,27083066007.0,4136.48,19321.605781339993,18547.105488319994,69.56163971879586,1219.8246545501133,1318.8491292656468,-99.02447471553342,18791.359151821438,19641.516901589875,20174.994166428398,1664.745605,1876.6,23331.847656
76,2023-02-05,23331.847656,15639298538.0,4136.48,19455.293046959996,18577.565605499996,67.79324232804316,1156.9992376658192,1286.4791509456813,-129.4799132798621,18814.24680527858,19691.38623610893,20285.760955536174,1667.059204,1876.6,22955.666016
77,2023-02-06,22955.666016,19564262605.0,4136.48,19578.504531339993,18601.16875003,62.3289013301509,1064.5830766577164,1242.0999360880883,-177.51685943037182,18839.505092114294,19735.498125026377,20379.441834850695,1631.645874,1876.6,22760.109375
78,2023-02-07,22760.109375,23825006542.0,4111.08,19698.547187579992,18620.585078149998,59.6377845359099,964.4452916666669,1186.569007203804,-222.12371553713706,18862.476381178578,19776.371250026023,20462.974029241897,1616.24707,1879.5,23264.291016
79,2023-02-08,23264.291016,27187964471.0,4164.0,19835.039414139992,18646.87195315,63.95840589396178,915.2185506660826,1132.2989158962596,-217.080365230177,18893.715680842863,19823.505300917564,20561.26585333867,1672.00354,1884.8,22939.398438
80,2023-02-09,22939.398438,25371367758.0,4117.86,19955.701289139994,18671.308203149998,59.5357183713052,840.3033935098829,1073.8998114189842,-233.59641790910132,18925.087095464292,19865.61196493219,20644.70910192328,1650.716797,1890.7,21819.039063
81,2023-02-10,21819.039063,32572572185.0,4081.5,20055.731367279994,18684.6458594,47.370969579621125,682.6596775782746,995.6517846508423,-312.9921070725677,18942.269154621437,19892.009628419593,20685.913661961058,1546.438232,1878.5,21651.183594
82,2023-02-11,21651.183594,27078406594.0,4090.46,20152.14820321999,18699.56265628,45.8591014428202,537.9798664001974,904.1174010007132,-366.1375346005159,18959.080189778582,19915.782249576085,20719.782782383478,1514.869141,1874.5,21870.875
83,2023-02-12,21870.875,16356226232.0,4090.46,20253.62664071999,18716.171523470002,48.189764347043216,436.021153660673,810.4981515327052,-374.47699787203214,18980.03635607144,19942.202421879112,20760.1719830016,1539.926758,1874.5,21788.203125
84,2023-02-13,21788.203125,17821046406.0,4090.46,20352.43558603999,18722.58125003,47.36348470138005,344.57516187146757,717.3135536004577,-372.7383917289901,19001.365680850013,19967.148377326692,20796.243251141896,1515.033691,1874.5,21808.101563
85,2023-02-14,21808.101563,23918742607.0,4137.29,20451.75789073999,18727.8353516,47.59638998454843,270.58999912070794,627.9688427045078,-357.37884358379983,19019.8330357643,19992.026123079035,20831.74705155797,1507.165894,1863.5,22220.804688
86,2023-02-15,22220.804688,26792596581.0,4136.13,20557.77789073999,18740.7785352,52.309697164572725,242.4629556650325,550.8676652966127,-308.4047096315802,19042.049163000014,20022.144752334723,20880.485915994534,1556.875122,1865.4,24307.841797
87,2023-02-16,24307.841797,32483312909.0,4147.6,20709.591250119993,18777.82878911,67.98934239865343,384.1502783973119,517.5241879167526,-133.37390951944064,19076.914313671437,20080.059577262633,21000.744017082445,1673.745972,1845.3,23623.474609
88,2023-02-17,23623.474609,39316664596.0,4090.41,20851.00929697999,18828.65082036,60.91663417002538,436.1876897186412,501.2568882771303,-65.06919855848912,19105.84591244287,20127.943564178004,21092.76965188657,1640.067627,1851.8,24565.601563
89,2023-02-18,24565.601563,41358451255.0,4079.09,21009.47449229999,18915.49903326,66.13881584827024,547.142367970755,510.4339842158553,36.70838375489973,19142.51600172858,20187.911915513436,21214.62340315371,1694.783325,1850.2,24641.277344
90,2023-02-19,24641.277344,19625427158.0,4079.09,21170.24832041999,18986.04409186,66.5257200348328,633.8742452227416,535.1220364172325,98.7522088055091,19180.581584878582,20248.092529411904,21334.85687476235,1691.819458,1850.2,24327.642578
91,2023-02-20,24327.642578,25555105670.0,4079.09,21325.851250099993,19058.977587949998,63.297664887331074,669.5836350102218,562.0143561358303,107.56927887439144,19218.321121707155,20303.221584122555,21439.866899437355,1681.436157,1850.2,24829.148438
92,2023-02-21,24829.148438,28987376573.0,4079.09,21489.93261729999,19139.27721686,66.12794491335036,729.9366598863344,595.5988168859311,134.33784300040327,19255.503752850014,20364.3827578236,21558.789058685168,1702.675171,1850.2,24436.353516
93,2023-02-22,24436.353516,31252098714.0,3997.34,21644.89027355999,19220.10709968,62.08937562110963,737.5693589899965,623.9929253067442,113.57643368325239,19284.785965464296,20419.40938969085,21659.756232626038,1658.036377,1842.5,24188.84375
94,2023-02-23,24188.84375,30199996781.0,3991.05,21795.07000011999,19295.81354499,59.61858832718656,715.3996762821553,642.2742755018264,73.12540078032885,19313.55830084287,20470.34769185719,21748.496145516354,1643.231689,1841.5,23947.492188
95,2023-02-24,23947.492188,30476264066.0,4012.32,21936.75507825999,19366.442334059997,57.22713172755256,670.6244478326262,647.9443099679863,22.680137864639846,19342.072935335727,20517.336130994256,21825.653901392972,1651.073853,1826.8,23198.126953
96,2023-02-25,23198.126953,26811744928.0,3970.04,22063.98289075999,19431.72920906,50.45929182005446,568.1232734880359,631.9801026719963,-63.85682918396037,19368.15348779287,20553.563033994335,21873.810850572165,1608.373169,1817.1,23175.375
97,2023-02-26,23175.375,16100721565.0,3970.04,22188.45101575999,19496.60778328,50.26492462940125,479.5267757025249,601.4894372781021,-121.96266157557716,19395.002106657153,20588.992925426843,21919.47976809595,1594.914917,1817.1,23561.212891
98,2023-02-27,23561.212891,16644534842.0,3970.04,22320.573711079993,19565.24213875,53.53374006836863,435.42796360615466,568.2771425437126,-132.8491789375579,19424.393443157154,20629.15806009675,21977.08443907504,1640.817139,1817.1,23522.871094
99,2023-02-28,23522.871094,22660763494.0,3982.24,22449.208242339995,19633.35538094,53.15983314988898,392.85686532431646,533.1930870998333,-140.33622177551683,19455.689062578585,20668.26229028463,22031.32256731802,1634.326416,1824.9,23147.353516
100,2023-03-01,23147.353516,20535363434.0,3970.15,22568.2242189,19701.910595790003,49.51236054733037,325.07062124225195,491.568593928317,-166.49797268606505,19484.945745057154,20701.76352306457,22070.48154797353,1605.895142,1836.7,23646.550781
101,2023-03-02,23646.550781,24662841200.0,3951.39,22692.229375139996,19780.5032618,54.02808689508058,308.07923609257705,454.870722361169,-146.79148626859194,19517.010784114296,20741.5579454691,22125.782222816564,1663.433716,1845.4,23475.466797
102,2023-03-03,23475.466797,20386398516.0,3981.35,22803.0407814,19853.36023446,52.30153811747675,277.6082975953359,419.41823740800237,-141.80993981266647,19546.243373400008,20778.502659678976,22173.139576296686,1647.319336,1840.5,22362.679688
103,2023-03-04,22362.679688,26062404610.0,4045.64,22872.902617339994,19910.87996103,42.73543953757849,161.80208583145577,367.89500709269305,-206.09292126123728,19568.936397957154,20799.91045735899,22179.79010653189,1569.167603,1854.6,22353.349609
104,2023-03-05,22353.349609,11166012913.0,4045.64,22921.77812513999,19968.36880868,42.66497836938439,68.48254511808773,308.01251469777196,-239.52996957968423,19592.405789692868,20820.902878327113,22185.879913636036,1566.92395,1854.6,22435.513672
105,2023-03-06,22435.513672,13317001733.0,4045.64,22950.96242201999,20027.50552743,43.54770161160145,1.1429151675220055,246.63859479172197,-245.49567962419997,19615.030217707153,20842.721943106477,22194.638992876877,1564.46875,1854.6,22429.757813
106,2023-03-07,22429.757813,17353192895.0,4045.64,22981.94160171999,20087.16029306,43.497179836150046,-52.08823568454682,186.8932286964682,-238.98146438101503,19635.59450342144,20864.168373780714,22202.88877603909,1567.398682,1854.6,22219.769531
107,2023-03-08,22219.769531,22765452204.0,4045.64,23002.944336079992,20144.911718839998,41.60096989544684,-109.95115715913562,127.52435152534744,-237.47550868448306,19656.204171385725,20882.48730833773,22203.4810832307,1561.933105,1820.0,21718.080078
108,2023-03-09,21718.080078,22536575684.0,4045.64,23014.075547019995,20199.919296959997,37.40545858467698,-194.05316132117514,63.208848956042914,-257.26201027721805,19674.622349400015,20893.779102522356,22186.44946901208,1534.088257,1818.6,20363.021484
109,2023-03-10,20363.021484,30364664171.0,4045.64,23007.56035169999,20239.099687579997,28.921326277333836,-365.8294551424733,-22.59881186366033,-343.230643278813,19683.974358328585,20886.606702272053,22122.469539713413,1438.660767,1834.6,20187.244141
110,2023-03-11,20187.244141,39578257695.0,4045.64,22989.569375139992,20269.28646493,28.03308124212237,-510.2651491148026,-120.1320793138888,-390.13306980091386,19691.222753978585,20877.15585684946,22054.566894144522,1429.158081,1867.2,20632.410156
111,2023-03-12,20632.410156,30180288176.0,4045.64,22948.686523579992,20305.93923836,33.59540786160792,-582.10021129694,-212.52570571049904,-369.5745055864409,19701.39575900001,20873.848482513655,22004.666657718397,1482.616699,1867.2,22163.949219
112,2023-03-13,22163.949219,29279035521.0,4045.64,22936.413007959993,20356.69212899,48.377962155083985,-509.57356597187027,-271.9352777627733,-237.63828820909697,19719.94534047144,20891.282276249956,22010.255519517752,1590.292969,1867.2,24197.533203
113,2023-03-14,24197.533203,49466362688.0,4045.64,22965.95535169999,20429.58509774,60.84269295793189,-284.7203657431455,-274.49229535884774,-10.22807038429778,19754.602204307157,20935.96134282766,22087.002104903095,1680.30896,1916.5,24746.074219
114,2023-03-15,24746.074219,54622230164.0,4045.64,23002.18820325999,20505.74097665,63.40924904029425,-61.550394307614624,-231.90391514860113,170.3535208409865,19787.818038571444,20987.449354667828,22180.30288083632,1703.50708,1910.9,24375.960938
115,2023-03-16,24375.960938,43655701450.0,4045.64,23036.978047019988,20579.75232431,60.526582916830854,84.47459672942568,-168.62821277299577,253.10280950242145,19813.5717495143,21033.240051739886,22257.34351442101,1656.180542,1931.3,25052.789063
116,2023-03-17,25052.789063,33866061747.0,4045.64,23075.676640779988,20659.385175879997,63.77024457940153,251.9109547017033,-84.52037927805594,336.43133397975924,19847.621414692872,21087.55828162178,22355.42932314308,1677.215454,1923.0,27423.929688
117,2023-03-18,27423.929688,50730261335.0,4045.64,23163.499687659983,20765.143203229996,72.34419136090769,569.3733254241197,46.2583616623792,523.1149637617405,19896.396972728588,21173.18492224851,22533.271441208235,1792.485107,1973.5,26965.878906
118,2023-03-19,26965.878906,35723036817.0,4045.64,23241.24269545998,20862.467246199998,68.94959529487022,775.06915662346,192.02052065459537,583.0486359688646,19940.3069894643,21251.464570677585,22688.801527692158,1761.659668,1973.5,28038.675781
119,2023-03-20,28038.675781,37769448859.0,4045.64,23341.39441419998,20971.522480569998,72.23555333726213,1012.9734000802273,356.2110965397218,656.7623035405055,19993.186077071445,21343.183641087347,22876.516413773134,1785.576538,1973.5,27767.236328
120,2023-03-21,27767.236328,44774027664.0,4045.64,23421.247812639976,21077.90759776,70.21095088490358,1166.1684675055549,518.2025707328884,647.9658967726665,20045.125097714303,21429.995163883465,23048.120621289865,1735.321289,1982.8,28175.816406
121,2023-03-22,28175.816406,36102192830.0,4045.64,23527.961367319975,21188.623828230004,71.50555748882755,1305.4967064113735,675.6613978685854,629.8353085427881,20100.05754748573,21521.154910398553,23228.03977163057,1806.760742,1941.1,27307.4375
122,2023-03-23,27307.4375,33382021890.0,4045.64,23611.32445325998,21289.633828230002,65.03630910740505,1330.5071608428698,806.6305504634422,523.8766103794276,20151.1142160143,21599.34791836614,23371.1765340295,1737.717041,1949.6,28333.972656
123,2023-03-24,28333.972656,24220433689.0,4045.64,23703.528515759976,21395.1603712,68.64738818988441,1416.828615809507,928.6701635326551,488.1584522768519,20209.14267583573,21690.356360766596,23545.30973129162,1816.405151,1995.9,27493.285156
124,2023-03-25,27493.285156,25980310960.0,4045.64,23783.956796999973,21491.93671885,62.916405745767776,1401.2498000049127,1023.1860908271067,378.063709177806,20254.471637885727,21768.77431745894,23683.83518479016,1752.0448,1983.8,27494.707031
125,2023-03-26,27494.707031,13383005987.0,4045.64,23864.86449229997,21593.23513682,62.922043840360786,1373.188942323195,1093.1866611263245,280.0022811968706,20298.8431780643,21846.151786560848,23817.54998641156,1743.764771,1983.8,27994.330078
126,2023-03-27,27994.330078,13878363192.0,4045.64,23958.11414073997,21706.70359385,64.93919370466472,1375.4110325916663,1149.6315354193928,225.77949717227352,20349.327776278584,21929.235276985703,23964.103673835714,1775.676758,1983.8,27139.888672
127,2023-03-28,27139.888672,18188895178.0,4045.64,24041.79859385997,21810.1515626,59.02515675489383,1293.3172187040982,1178.368672076334,114.94854662776424,20396.021149607157,21999.649512053464,24075.534726402882,1715.460815,1953.8,27268.130859
128,2023-03-29,27268.130859,17783600385.0,4045.64,24131.95902353997,21915.25310556,59.61956044476155,1224.490191758523,1187.5929760127717,36.89721574575128,20458.355859428586,22070.84520593112,24187.555643336116,1772.785645,1973.5,28348.441406
129,2023-03-30,28348.441406,20684945906.0,4045.64,24233.642031339965,22034.34072274,64.31572644225658,1242.7901978523478,1198.6324203806869,44.15777747166089,20547.41058180716,22155.67758701313,24333.551635008535,1793.001831,1966.9,28033.5625
130,2023-03-31,28033.5625,22435349951.0,4045.64,24335.525312579968,22145.613300859997,62.050571981166655,1217.8464129987624,1202.475218904302,15.371194094460407,20622.03051763573,22235.108464215657,24463.376577639814,1792.737183,1997.7,28478.484375
131,2023-04-01,28478.484375,19001327598.0,4045.64,24468.71421881997,22262.222793049998,63.980930625014146,1219.917313321468,1205.9636377877353,13.953675533732849,20703.7747419643,22319.478408955987,24604.257552985786,1822.022095,1986.2,28411.035156
132,2023-04-02,28411.035156,10876469901.0,4045.64,24603.91125005997,22378.02972664,63.45398052532136,1202.257057490864,1205.222321728361,-2.9652642374969673,20786.716524885727,22401.7967433755,24737.828696951197,1813.860596,1986.2,28199.308594
133,2023-04-03,28199.308594,12284641999.0,4045.64,24730.47992193997,22492.05328133,61.73514425620107,1157.829871395763,1195.7438316618413,-37.91396026607845,20871.330406028585,22480.14149811367,24859.284131935365,1795.70813,1986.2,27790.220703
134,2023-04-04,27790.220703,19556501327.0,4124.51,24850.52027349997,22601.47792977,58.44116783222684,1077.1938126785717,1172.0338278651875,-94.8400151866158,20951.13055948573,22551.899325206727,24962.124011621843,1810.297119,2000.4,28168.089844
135,2023-04-05,28168.089844,15284538859.0,4100.6,24977.720039119973,22714.73896493,60.535768118570886,1031.8851076929823,1144.0040838307464,-112.1189761377641,21031.726820650016,22627.793791676904,25074.614040828095,1871.005127,2038.2,28177.984375
136,2023-04-06,28177.984375,17052315986.0,4090.38,25096.863632859975,22827.320761799998,60.591777804476166,985.4167674257187,1112.2866205497407,-126.86985312402203,21113.930712950012,22702.796367127215,25183.504227992024,1909.114014,2035.6,28044.140625
